dias_mora_prom,edad,ingreso_mensual,ventas_anuales,monto_solicitado,plazo_meses,propiedad_completa,estado_legal,tiene_garante,rastreo_instalado,riesgo_real,score_ordinal,segmento_credito_Consumo,segmento_credito_Inmobiliario,segmento_credito_Microcrédito,producto_Back-to-back,producto_Consumo General,producto_Digital,producto_Mi Negocio,producto_Sueldo,producto_Vehicular Trabajo,producto_Vivienda,garantia_Hipotecaria,garantia_Personal,garantia_Prendaria,estado_civil_Divorciado,estado_civil_Soltero,estado_civil_Unión Libre,estado_civil_Viudo
5,40,1166.84,0.0,16017.78,24,1,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
2,54,1068.24,0.0,2855.53,24,1,0,1,0,0,3,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,21,508.87,0.0,39950.0,84,1,0,0,0,0,2,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
13,21,1020.77,0.0,18490.27,48,1,0,0,0,1,4,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
3,56,453.26,0.0,54335.97,60,1,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
1,23,739.45,0.0,16925.67,36,1,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
0,64,258.06,0.0,11792.85,60,1,0,1,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
6,30,740.0,13320.0,12131.63,48,1,0,1,1,0,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
11,54,615.56,11080.08,2396.63,36,1,0,0,1,1,4,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False
0,33,944.23,0.0,16175.57,12,1,0,0,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4,59,146.97,0.0,18315.92,36,0,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3,42,729.18,13125.24,9528.03,60,1,0,0,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
7,43,373.23,0.0,51024.29,60,1,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
8,58,687.21,0.0,1110.86,48,1,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,35,665.21,11973.78,10900.99,84,0,0,1,1,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
14,36,662.06,0.0,32446.44,24,1,0,0,0,1,4,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
1,37,957.52,0.0,42371.65,48,1,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
2,39,521.08,0.0,76374.45,84,1,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
5,48,196.49,3536.82,3032.47,36,0,0,0,0,0,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
10,34,621.95,0.0,40301.78,36,1,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,64,392.41,7063.38,7092.64,84,0,0,0,0,0,2,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2,41,1129.17,0.0,48451.9,36,1,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,32,329.55,5931.9,8145.05,48,1,0,0,0,0,2,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2,49,327.59,5896.62,19948.03,24,1,0,1,1,0,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,48,305.86,5505.48,16156.02,84,1,0,1,0,0,2,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
5,25,1001.19,0.0,7389.37,36,1,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,35,506.71,0.0,39559.3,12,1,0,1,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
12,33,613.15,0.0,29321.08,60,1,0,1,0,1,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
3,38,184.72,0.0,10673.7,60,0,0,0,0,1,3,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,58,604.55,0.0,25812.0,60,1,0,1,0,1,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
0,52,828.19,0.0,77771.59,48,1,0,1,0,0,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
2,31,671.7,0.0,29430.07,84,1,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
0,42,357.97,6443.46,8108.27,48,1,0,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
3,48,319.33,0.0,5675.19,48,1,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,40,298.73,0.0,2554.29,36,1,0,0,0,0,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
5,26,439.55,0.0,17740.86,12,1,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
16,53,672.12,0.0,19366.33,12,1,0,0,0,1,4,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
4,50,746.47,0.0,9895.56,84,1,0,0,0,0,3,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
5,44,782.78,14090.04,4042.58,60,1,0,0,1,0,3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2,64,552.92,0.0,31673.14,24,1,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
15,49,385.85,0.0,1945.02,60,1,0,0,0,1,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
16,64,615.29,0.0,19747.37,84,1,0,1,0,1,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,40,220.1,0.0,1975.4,60,1,0,0,0,0,1,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
0,47,1431.84,0.0,6140.77,84,1,0,1,0,0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,65,681.29,0.0,53803.1,60,1,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
0,32,785.19,0.0,37879.02,48,1,0,0,0,0,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
18,63,674.07,0.0,2442.24,12,0,0,1,0,1,4,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
1,52,885.41,0.0,60073.38,60,1,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
3,31,1396.97,25145.46,8290.49,24,0,0,0,1,0,3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
8,43,794.57,14302.26,6487.86,24,1,0,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,56,525.83,0.0,14301.71,48,1,0,0,0,1,3,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
11,19,759.71,0.0,20752.15,48,1,0,1,0,1,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
7,71,339.66,0.0,8779.05,60,1,0,0,0,1,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
4,34,298.38,0.0,17125.18,24,1,1,0,0,1,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1,37,363.0,0.0,28499.7,48,0,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6,56,958.51,0.0,11739.14,36,1,0,1,0,0,3,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
4,57,307.93,5542.74,2945.91,84,1,0,0,0,0,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2,30,1793.09,0.0,13509.35,12,1,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
3,38,624.05,11232.9,16403.35,60,1,0,0,0,0,3,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
4,35,1415.98,0.0,8716.09,24,1,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2,26,668.86,0.0,5586.82,36,1,0,0,0,0,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
7,50,948.44,0.0,52227.81,60,1,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
2,58,273.34,4920.12,18456.61,36,0,0,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
4,42,780.42,14047.56,14516.5,24,1,0,0,0,0,3,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,67,461.39,0.0,55807.83,48,0,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
1,32,398.78,0.0,26022.87,36,1,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,56,280.65,0.0,47537.58,36,1,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2,29,474.0,0.0,31924.61,84,1,1,1,0,1,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5,51,1380.04,0.0,11282.58,48,1,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,23,281.45,0.0,35986.23,36,1,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
1,25,920.78,16574.04,17196.03,36,1,0,1,1,1,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,49,313.71,0.0,13976.78,24,0,0,0,0,0,2,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
5,49,1000.28,18005.04,18278.74,84,1,0,0,0,0,3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0,25,640.91,0.0,5726.31,12,0,0,0,0,0,1,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
14,49,836.22,0.0,9571.26,84,1,0,0,0,1,4,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2,41,1536.48,0.0,3594.61,12,0,0,0,0,0,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
1,56,645.39,0.0,959.7,84,1,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
3,42,834.97,0.0,34854.53,48,1,0,1,0,1,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
4,57,850.66,0.0,12186.37,12,0,0,1,0,0,3,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
5,54,511.31,9203.58,15695.75,24,1,0,1,0,1,3,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
4,47,480.73,0.0,9925.29,48,1,0,0,0,0,3,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1,46,978.53,0.0,30995.76,48,0,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4,35,397.55,0.0,11410.46,60,1,0,1,0,0,3,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
1,45,338.21,0.0,66419.98,24,0,0,0,0,1,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
2,48,535.86,9645.48,12418.98,84,1,0,1,1,0,3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
7,29,612.98,0.0,28353.97,60,1,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
19,34,516.18,0.0,57001.04,24,1,0,0,0,1,4,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
3,28,288.81,5198.58,13123.56,12,1,1,1,0,1,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2,49,264.25,4756.5,17355.47,60,1,0,0,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
4,50,417.9,0.0,47745.42,12,1,0,1,0,1,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,45,637.98,0.0,3628.27,12,1,0,1,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
6,46,729.86,0.0,21466.97,48,1,0,0,0,1,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,49,302.63,5447.34,2588.34,12,1,0,0,0,0,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2,29,1056.83,0.0,40397.55,84,1,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
6,58,808.64,0.0,60413.93,84,1,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
13,37,342.67,0.0,1750.09,48,1,0,1,0,1,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
5,38,548.57,0.0,10158.15,84,0,1,1,0,1,3,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,50,820.76,0.0,7697.99,36,0,0,0,0,0,3,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
6,39,534.65,0.0,62640.83,12,1,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
5,43,297.89,0.0,67462.01,36,1,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
0,32,795.99,0.0,7100.37,36,1,0,1,0,0,1,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
2,60,883.57,15904.26,3988.89,12,1,0,0,0,0,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
8,47,815.61,0.0,12950.99,12,1,0,1,0,1,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
3,38,834.03,0.0,46051.21,24,1,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
4,26,936.05,0.0,11613.51,24,1,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
9,61,599.05,0.0,68689.8,60,1,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
2,46,1007.63,0.0,3736.18,60,1,0,0,0,0,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2,53,399.95,0.0,43368.6,36,1,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,23,673.64,0.0,894.47,24,0,0,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,49,254.72,4584.96,7997.2,48,0,0,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
10,26,872.49,15704.82,1121.18,48,1,0,0,0,0,3,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0,54,395.67,0.0,521.2,84,1,0,0,0,0,2,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
7,37,1123.82,0.0,8182.31,24,1,0,1,0,0,3,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
5,53,526.68,9480.24,6316.68,12,1,0,1,1,0,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
3,28,1132.79,0.0,35191.92,36,1,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2,58,228.12,0.0,2435.95,48,1,0,0,0,0,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,45,842.87,0.0,33290.97,24,0,0,0,0,0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
9,50,418.56,0.0,75192.73,48,1,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
0,31,466.48,0.0,44429.26,24,1,0,1,0,1,1,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
1,31,354.51,6381.18,3070.48,12,1,0,1,1,0,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2,45,233.68,0.0,6476.47,36,1,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1,51,1348.05,0.0,15761.23,36,1,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4,46,400.64,7211.52,6780.08,84,1,0,1,1,0,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
0,41,694.26,12496.68,14511.99,36,1,0,0,0,0,2,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
4,38,650.12,0.0,68305.83,24,1,0,1,0,1,3,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
6,58,453.73,0.0,28019.71,60,1,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2,54,647.71,0.0,2261.07,12,1,0,0,0,0,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
2,54,1226.33,0.0,59608.54,84,0,0,1,0,1,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
3,37,579.49,0.0,74632.86,12,0,1,0,0,1,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
2,68,1064.59,19162.62,9425.2,24,1,0,1,1,0,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
2,43,388.02,0.0,14163.07,12,0,0,1,0,0,3,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
2,37,471.37,0.0,25058.26,48,1,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3,21,921.28,0.0,28956.55,24,1,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
0,28,376.59,6778.62,12668.02,60,1,0,1,0,0,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,51,693.61,0.0,44197.54,48,1,0,0,0,1,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2,47,1346.45,0.0,7293.18,24,0,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
10,51,1556.16,28010.88,19887.66,60,1,0,1,1,0,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
6,38,1136.57,0.0,27453.63,48,1,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
11,33,552.66,0.0,40244.78,24,0,0,0,0,1,4,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
0,44,329.38,5928.84,18019.53,36,1,0,0,0,0,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
13,34,385.3,0.0,64844.74,24,1,0,0,0,1,4,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
3,55,1038.08,18685.44,5581.9,60,1,0,0,1,0,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
7,47,876.69,0.0,18062.83,24,0,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,51,909.43,0.0,67403.66,84,1,0,0,0,0,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
0,58,792.21,0.0,10658.13,60,1,0,0,0,0,2,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
6,42,304.17,0.0,27335.17,24,1,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,56,841.04,0.0,9224.11,12,1,1,0,0,1,1,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
5,53,308.65,5555.7,7474.42,24,1,0,0,0,1,3,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0,25,400.08,7201.44,17083.14,36,1,0,0,0,0,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1,27,588.73,0.0,4875.59,24,0,0,1,0,0,3,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
4,45,807.07,0.0,32634.42,24,1,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,38,1147.67,0.0,29510.42,60,1,0,0,0,0,2,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
13,38,854.0,0.0,62709.67,36,1,0,0,0,1,4,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
3,46,330.41,0.0,42612.47,60,1,0,1,0,1,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,54,940.02,0.0,74867.48,60,1,0,1,0,0,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
12,28,1478.36,0.0,2539.33,84,0,0,0,0,1,4,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,48,345.21,6213.78,17821.08,12,0,0,1,0,0,2,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False
3,44,1026.4,18475.2,14170.35,36,0,0,1,0,0,3,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
9,52,1446.76,0.0,6854.19,48,1,0,0,0,0,3,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
15,46,1019.42,0.0,17885.94,48,1,0,0,0,1,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
4,34,717.34,12912.12,9574.46,12,0,0,1,0,1,3,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1,26,975.2,0.0,5456.22,48,1,0,0,0,0,3,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
9,58,377.92,0.0,9113.44,60,0,0,0,0,0,3,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
10,53,908.1,16345.8,17905.31,24,1,0,0,1,1,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
9,45,654.06,11773.08,14246.74,84,1,0,0,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,39,834.95,15029.1,1943.07,60,1,0,0,0,0,3,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
1,27,476.69,0.0,1770.61,84,1,0,1,0,0,3,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,63,608.59,10954.62,13125.62,12,1,0,0,0,0,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
8,66,283.98,0.0,23811.75,84,1,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
8,23,527.73,0.0,9651.62,48,1,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,26,895.62,0.0,6876.24,36,0,0,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
8,28,503.35,0.0,11407.41,84,1,0,1,0,1,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
0,30,729.18,0.0,48549.92,60,1,0,0,0,0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
20,39,2556.81,0.0,41011.06,48,1,0,0,0,1,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
4,38,1586.72,28560.96,6678.19,48,1,0,0,0,0,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,32,566.44,10195.92,19035.84,48,1,0,1,0,0,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
6,37,649.08,11683.44,3397.53,48,1,0,0,0,0,3,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,47,329.44,5929.92,3809.69,60,1,0,0,1,0,2,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
4,29,758.22,0.0,8567.28,60,1,0,1,0,0,3,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
13,66,355.12,0.0,45899.51,12,1,0,0,0,1,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,43,495.5,0.0,6069.68,24,1,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
4,45,437.63,0.0,8658.91,12,1,0,1,0,0,3,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
0,37,509.71,0.0,13574.76,84,1,0,1,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,69,1209.03,0.0,2354.55,36,1,0,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
6,34,869.06,0.0,2419.74,36,1,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,32,1229.66,0.0,46081.33,36,1,0,0,0,1,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
11,35,479.1,0.0,33222.53,48,1,0,0,0,1,4,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
4,49,461.07,8299.26,6709.13,84,1,0,1,0,0,3,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
8,74,511.26,0.0,62371.96,60,0,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
5,25,1331.64,0.0,10963.83,48,1,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,41,480.38,0.0,68366.13,60,1,0,0,0,0,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
7,53,665.76,0.0,61122.01,48,1,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
1,50,753.39,0.0,3295.07,24,1,0,1,0,0,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
0,32,425.5,0.0,10717.19,36,1,0,1,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
2,48,964.33,0.0,31952.79,12,0,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,39,704.11,0.0,46771.14,48,1,0,0,0,0,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1,65,856.37,0.0,37376.19,36,1,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
4,35,733.57,0.0,16784.28,12,1,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
23,34,1030.73,18553.14,13300.22,84,1,0,1,0,1,4,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
9,35,1388.99,0.0,629.02,24,1,0,0,0,0,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
13,62,526.25,9472.5,12558.53,36,0,0,1,0,1,4,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,49,373.4,0.0,44834.87,24,1,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
5,41,605.8,0.0,29432.11,12,1,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,31,294.35,0.0,34400.94,12,1,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
2,21,913.9,0.0,56638.66,36,1,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
1,51,380.43,6847.74,10828.58,24,0,0,1,0,0,3,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
2,32,510.56,0.0,33196.25,84,0,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,41,392.18,0.0,49874.72,36,0,0,0,0,0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2,39,1049.09,0.0,36968.24,60,1,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
